id,codigo,nome_social,nome_resumido,cnpj,situacao_ativa,codigo_isin
40248,BUET,BUETTNER SA IND COM,BUETTNER4EK,82981812000120.0,True,BRBUETACNOR3
40248,BUET,BUETTNER SA IND COM,BUETTNER4EK,82981812000120.0,True,BRBUETACNPR0
40328,BVMF,B3 S A BRASIL BOLSA BALCAO,BMFBOVESP4GS,9346601000125.0,False,BRBVMFACNOR3
40659,CQF3,CAFE SOLUVEL BRASILIA SA,CAFBRASIL4PZ,25869736000121.0,True,BRCAFEACNOR2
40659,CQF3,CAFE SOLUVEL BRASILIA SA,CAFBRASIL4PZ,25869736000121.0,True,BRCAFEACNPR9
40673,CAIA,CAIANDA PARTICIPACOES SA,CAIANDAPA4QD,4038763000182.0,True,BRCAIAACNPR1
40700,CALI,CONSTRUTORA ADOLPHO LINDENBERG SA,CONSTALIN4R4,61022042000118.0,True,BRCALIACNOR1
40700,CALI,CONSTRUTORA ADOLPHO LINDENBERG SA,CONSTALIN4R4,61022042000118.0,True,BRCALIACNPR8
40714,CAMB,CAMBUCI SA,CAMBUCI4RI,61088894000108.0,True,BRCAMBACNOR4
40714,CAMB,CAMBUCI SA,CAMBUCI4RI,61088894000108.0,True,BRCAMBACNPR1
40717,CAML,CAMIL ALIMENTOS SA,CAMILALIM4RL,64904295000103.0,True,BRCAMLACNOR3
40777,CARB,NITROCARBONO SA,NITROCARB4T9,13558218000108.0,False,BRCARBACNPA6
40777,CARB,NITROCARBONO SA,NITROCARB4T9,13558218000108.0,False,BRCARBACNPB4
40778,CSUD,CSU CARDSYSTEM SA,CSU DIGITAL,1896779000138.0,True,BRCARDACNOR9
96022,CASH,MELIUZ S A,MELIUZ,14110585000107.0,True,BRCASHACNOR8
40805,CASN,CIA CATARINENSE AGUAS SANEAMENTO CASAN,CASAN4U1,82508433000117.0,True,BRCASNACNOR6
40805,CASN,CIA CATARINENSE AGUAS SANEAMENTO CASAN,CASAN4U1,82508433000117.0,True,BRCASNACNPR3
40850,CBAG,CIA BANDEIRANTES ARMAZENS GERAIS,BANARMAZE4VA,58128174000114.0,True,BRCBAGACNOR6
103717,CBAV,COMPANHIA BRASILEIRA DE ALUMINIO,CBA,61409892000173.0,True,BRCBAVACNOR5
40865,CBEE,AMPLA ENERGIA SERVICOS SA,AMPLAENER4VP,33050071000158.0,True,BRCBEEACNOR3
40887,CBMA,COBRASMA SA,COBRASMA4WB,61080313000191.0,True,BRCBMAACNOR4
40887,CBMA,COBRASMA SA,COBRASMA4WB,61080313000191.0,True,BRCBMAACNPR1
40987,CCHI,CERAMICA CHIARELLI SA,CHIARELLI4Z3,52736840000110.0,True,BRCCHIACNOR5
40987,CCHI,CERAMICA CHIARELLI SA,CHIARELLI4Z3,52736840000110.0,True,BRCCHIACNPR2
40994,CCIM,CAMARGO CORREA DESENVOLVIMENTO IMOBILIARIO SA,CCDESIMOB4ZA,67203208000189.0,True,BRCCIMACNOR5
41026,SYNE,SYN PROP E TECH S A,SYN PROP TEC,8801621000186.0,True,BRCCPRACNOR9
41034,CCRO,CCR SA,CCRSA50E,2846056000197.0,True,BRCCROACNOR2
41045,CCTU,CIA BRASILEIRA CARTUCHOS,CBCCARTUC50P,57494031000163.0,True,BRCCTUACNPR2
41051,CCXC,CCX CARVAO COLOMBIA SA,CCXCARVAO50V,7950674000104.0,True,BRCCXCACNOR5
41107,CDOU,CENTRAIS ELETRICAS CAHOEIRA DOURADA SA,CACHDOURA52F,1672223000168.0,True,BRCDOUACNOR4
41107,CDOU,CENTRAIS ELETRICAS CAHOEIRA DOURADA SA,CACHDOURA52F,1672223000168.0,True,BRCDOUACNPR1
80566,CEAB,C A MODAS S A,CEA,45242914000105.0,True,BRCEABACNOR1
41147,CEBR,CIA ENERGETICA BRASILIA,CEB53J,70698000111.0,True,BRCEBRACNOR5
41147,CEBR,CIA ENERGETICA BRASILIA,CEB53J,70698000111.0,True,BRCEBRACNPA8
41147,CEBR,CIA ENERGETICA BRASILIA,CEB53J,70698000111.0,True,BRCEBRACNPB6
41152,CECI,CIA INDL AGRICOLA SANTA CECILIA,STACECILI53O,33433822000115.0,True,BRCECIACNOR2
41155,CEDO,CIA FIACAO TECIDOS CEDRO CACHOEIRA,CEDRO53R,17245234000100.0,True,BRCEDOACNOR8
41155,CEDO,CIA FIACAO TECIDOS CEDRO CACHOEIRA,CEDRO53R,17245234000100.0,True,BRCEDOACNPA1
41155,CEDO,CIA FIACAO TECIDOS CEDRO CACHOEIRA,CEDRO53R,17245234000100.0,True,BRCEDOACNPB9
41155,CEDO,CIA FIACAO TECIDOS CEDRO CACHOEIRA,CEDRO53R,17245234000100.0,True,BRCEDOACNPR5
41159,CEEB,CIA ELETRICIDADE ESTADO BAHIA COELBA,COELBA53V,15139629000194.0,True,BRCEEBACNOR3
41159,CEEB,CIA ELETRICIDADE ESTADO BAHIA COELBA,COELBA53V,15139629000194.0,True,BRCEEBACNPA6
41160,CEED,CIA ESTADUAL DISTRIBUICAO ENERGIA ELETRICA CEEE D,CEEED53W,8467115000100.0,True,BRCEEDACNOR9
41160,CEED,CIA ESTADUAL DISTRIBUICAO ENERGIA ELETRICA CEEE D,CEEED53W,8467115000100.0,True,BRCEEDACNPR6
41166,CEGR,CIA DISTRIBUIDORA GAS RIO JANEIRO CEG,CEG542,33938119000169.0,True,BRCEGRACNOR4
41183,CELM,CELM CIA EQUIPADORA LABORATORIOS MODERNOS,CELM54J,61086823000176.0,True,BRCELMACNOR5
41185,EQPA,EQUATORIAL PARA DISTRIBUIDORA DE ENERGIA S A,EQTL PARA,4895728000180.0,True,BRCELPACNOR8
41185,EQPA,EQUATORIAL PARA DISTRIBUIDORA DE ENERGIA S A,EQTL PARA,4895728000180.0,True,BRCELPACNPA1
41185,EQPA,EQUATORIAL PARA DISTRIBUIDORA DE ENERGIA S A,EQTL PARA,4895728000180.0,True,BRCELPACNPB9
41185,EQPA,EQUATORIAL PARA DISTRIBUIDORA DE ENERGIA S A,EQTL PARA,4895728000180.0,True,BRCELPACNPC7
41198,CEPE,CIA ENERGETICA PERNAMBUCO CELPE,CELPE54Y,10835932000108.0,True,BRCEPEACNOR3
41198,CEPE,CIA ENERGETICA PERNAMBUCO CELPE,CELPE54Y,10835932000108.0,True,BRCEPEACNPA6
41198,CEPE,CIA ENERGETICA PERNAMBUCO CELPE,CELPE54Y,10835932000108.0,True,BRCEPEACNPB4
41219,CESP,CESP CIA ENERGETICA SAO PAULO,CESP55J,60933603000178.0,True,BRCESPACNOR3
41219,CESP,CESP CIA ENERGETICA SAO PAULO,CESP55J,60933603000178.0,True,BRCESPACNPA6
41219,CESP,CESP CIA ENERGETICA SAO PAULO,CESP55J,60933603000178.0,True,BRCESPACNPB4
41219,CESP,CESP CIA ENERGETICA SAO PAULO,CESP55J,60933603000178.0,True,BRCESPACNPR0
41221,CETE,CETERP CENTRAIS TELEFONICAS RIBEIRAO PRETO SA,CETERP55L,956274000159.0,True,BRCETEACNOR5
41221,CETE,CETERP CENTRAIS TELEFONICAS RIBEIRAO PRETO SA,CETERP55L,956274000159.0,True,BRCETEACNPR2
41231,CEVA,BUNGE ALIMENTOS SA EX CEVAL ALIMENTOS SA,BUNGEALIM55V,84046101000193.0,True,BRCEVAACNOR9
41231,CEVA,BUNGE ALIMENTOS SA EX CEVAL ALIMENTOS SA,BUNGEALIM55V,84046101000193.0,True,BRCEVAACNPR6
41281,CFLU,CIA FLUMINENSE REFRIGERANTES,FLUMREGRI579,31456338000186.0,True,BRCFLUACNOR5
41281,CFLU,CIA FLUMINENSE REFRIGERANTES,FLUMREGRI579,31456338000186.0,True,BRCFLUACNPR2
41332,CGAS,CIA GAS SAO PAULO COMGAS,COMGAS58O,61856571000117.0,True,BRCGASACNOR0
41332,CGAS,CIA GAS SAO PAULO COMGAS,COMGAS58O,61856571000117.0,True,BRCGASACNPA3
41332,CGAS,CIA GAS SAO PAULO COMGAS,COMGAS58O,61856571000117.0,True,BRCGASACNPR7
41370,CGOS,EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S A,EQUATGOIAS,1543032000104.0,True,BRCGOSACNOR1
41370,CGOS,EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S A,EQUATGOIAS,1543032000104.0,True,BRCGOSACNPB2
41370,CGOS,EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S A,EQUATGOIAS,1543032000104.0,True,BRCGOSACNPR8
41375,CGRA,GRAZZIOTIN SA,GRAZZIOTI59V,92012467000170.0,True,BRCGRAACNOR2
41375,CGRA,GRAZZIOTIN SA,GRAZZIOTI59V,92012467000170.0,True,BRCGRAACNPR9
41405,CHAP,SA IND COM CHAPECO,CHAPECO5AP,83296889000123.0,True,BRCHAPACNOR4
41405,CHAP,SA IND COM CHAPECO,CHAPECO5AP,83296889000123.0,True,BRCHAPACNPR1
41545,CIEL,CIELO SA,CIELO5EL,1027058000191.0,True,BRCIELACNOR3
41553,CIIT,CIA INDL ITAUNENSE,ITAUNENSE5ET,21254073000180.0,True,BRCIITACNPR4
41580,CIQU,CIA CACIQUE CAFE SOLUVEL,CACIQUE5FK,78588415000115.0,True,BRCIQUACNOR8
41580,CIQU,CIA CACIQUE CAFE SOLUVEL,CACIQUE5FK,78588415000115.0,True,BRCIQUACNPR5
41653,CLAN,CLARION SA AGROINDL,CLARION5HL,24956666000186.0,True,BRCLANACNPR8
41678,CLDX,COLDEX FRIGOR SA,COLDEX5IA,61189601000189.0,True,BRCLDXACNPR1
104107,CLSA,CLEAR SALE S A,CLEAR SALE,3802115000198.0,True,BRCLSAACNOR0
41777,CLSC,CENTRAIS ELETRICAS SANTA CATARINA SA,CELESC5L1,83878892000155.0,True,BRCLSCACNOR6
41777,CLSC,CENTRAIS ELETRICAS SANTA CATARINA SA,CELESC5L1,83878892000155.0,True,BRCLSCACNPA9
41777,CLSC,CENTRAIS ELETRICAS SANTA CATARINA SA,CELESC5L1,83878892000155.0,True,BRCLSCACNPB7
41777,CLSC,CENTRAIS ELETRICAS SANTA CATARINA SA,CELESC5L1,83878892000155.0,True,BRCLSCACNPR3
41854,CMET,CAEMI MINERACAO METALUGURGICA SA,CAEMI5N6,31865728000100.0,True,BRCMETACNPR5
41867,CMGR,CENTRAIS ELETRICAS MATOGROSSENSES SA CEMAT,CEMAT5NJ,,False,BRCMGRACNOR7
41867,CMGR,CENTRAIS ELETRICAS MATOGROSSENSES SA CEMAT,CEMAT5NJ,,False,BRCMGRACNPR4
41877,CMIG,CIA ENERGETICA MINAS GERAIS CEMIG,CEMIG5NT,17155730000164.0,True,BRCMIGACNOR6
41877,CMIG,CIA ENERGETICA MINAS GERAIS CEMIG,CEMIG5NT,17155730000164.0,True,BRCMIGACNPR3
99505,CMIN,CSN MINERACAO S A,CSN MINERACA,8902291000115.0,True,BRCMINACNOR2
41889,CMMA,CMA PARTICIPACOES SA,CMAPART5O5,31959356000180.0,True,BRCMMAACNPR8
41977,CNFB,CONFAB INDL SA,CONFAB5QL,60882628000190.0,True,BRCNFBACNOR1
41977,CNFB,CONFAB INDL SA,CONFAB5QL,60882628000190.0,True,BRCNFBACNPR8
42057,SBFG,GRUPO SBF SA,GRUPO SBF,13217485000111.0,True,BRCNTOACNOR5
42092,COBE,CONSTRUTORA BETER SA,CONSTBETE5TS,61192373000104.0,True,BRCOBEACNOR2
42092,COBE,CONSTRUTORA BETER SA,CONSTBETE5TS,61192373000104.0,True,BRCOBEACNPA5
42092,COBE,CONSTRUTORA BETER SA,CONSTBETE5TS,61192373000104.0,True,BRCOBEACNPB3
42096,COCE,CIA ENERGETICA CEARA COELCE,COELCE5TW,7047251000170.0,True,BRCOCEACNOR0
42096,COCE,CIA ENERGETICA CEARA COELCE,COELCE5TW,7047251000170.0,True,BRCOCEACNPA3
42096,COCE,CIA ENERGETICA CEARA COELCE,COELCE5TW,7047251000170.0,True,BRCOCEACNPB1
52908,COGN,COGNA EDUCACAO S A,COGNA ON,2800026000140.0,True,BRCOGNACNOR2
42111,COGU,GERDAU SA EX CIA SIDERURGICA GUANABARA COSIGUA,GERDAUSAE5UB,,False,BRCOGUACNOR7
42111,COGU,GERDAU SA EX CIA SIDERURGICA GUANABARA COSIGUA,GERDAUSAE5UB,,False,BRCOGUACNPR4
42176,COPA,CIA PAULISTA FERTILIZANTES,COPAS5W4,61087912000137.0,True,BRCOPAACNPR7
42203,CORR,CORREA RIBEIRO SA COM IND,CORRIBEIR5WV,15101405000193.0,True,BRCORRACNOR0
42203,CORR,CORREA RIBEIRO SA COM IND,CORRIBEIR5WV,15101405000193.0,True,BRCORRACNPR7
42289,CPCA,TRIKEM SA,TRIKEM5Z9,13558226000154.0,False,BRCPCAACNOR5
42289,CPCA,TRIKEM SA,TRIKEM5Z9,13558226000154.0,False,BRCPCAACNPR2
42305,CPEE,CIA LESTE PAULISTA ENERGIA,PAULENERG5ZP,61015582000174.0,True,BRCPEEACNOR3
42305,CPEE,CIA LESTE PAULISTA ENERGIA,PAULENERG5ZP,61015582000174.0,True,BRCPEEACNPR0
42316,CPFE,CPFL ENERGIA SA,CPFLENERG600,2429144000193.0,True,BRCPFEACNOR0
42317,CPFG,CPFL GERACAO ENERGIA SA,CPFLGERAC601,3953509000147.0,True,BRCPFGACNOR5
42317,CPFG,CPFL GERACAO ENERGIA SA,CPFLGERAC601,3953509000147.0,True,BRCPFGACNPR2
42319,CPFL,CIA PAULISTA FERRO LIGAS,FERROLIGA603,57487142000142.0,True,BRCPFLACNOR5
42319,CPFL,CIA PAULISTA FERRO LIGAS,FERROLIGA603,57487142000142.0,True,BRCPFLACNPR2
42321,CPFP,CIA PIRATININGA FORCA LUZ,CPFLPIRAT605,4172213000151.0,True,BRCPFPACNOR6
42321,CPFP,CIA PIRATININGA FORCA LUZ,CPFLPIRAT605,4172213000151.0,True,BRCPFPACNPR3
42359,CPLE,COMPANHIA PARANAENSE DE ENERGIA COPEL,COPEL617,76483817000120.0,True,BRCPLEACNOR8
42359,CPLE,COMPANHIA PARANAENSE DE ENERGIA COPEL,COPEL617,76483817000120.0,True,BRCPLEACNPA1
42359,CPLE,COMPANHIA PARANAENSE DE ENERGIA COPEL,COPEL617,76483817000120.0,True,BRCPLEACNPB9
42388,CPNE,COPENE PETROQUIMICA NORDESTE SA,COPENE620,,False,BRCPNEACNOR4
42388,CPNE,COPENE PETROQUIMICA NORDESTE SA,COPENE620,,False,BRCPNEACNPA7
42388,CPNE,COPENE PETROQUIMICA NORDESTE SA,COPENE620,,False,BRCPNEACNPB5
42393,CPNY,BROOKFIELD SAO PAULO EMPREENDIMENTOS IMOBILIARIOS SA,COMPANY625,58877812000108.0,True,BRCPNYACNOR2
42420,CPRE,CPFL ENERGIAS RENOVAVEIS SA,CPFLENERG62W,8439659000150.0,True,BRCPREACNOR5
42438,CPSL,COPESUL CIA PETROQUIMICA SUL,COPESUL63E,88948492000192.0,True,BRCPSLACNOR8
42461,CPTP,CAPITALPART PARTICIPACOES SA,CAPITALPA641,2591787000139.0,True,BRCPTPACNOR7
42486,CQUE,ELEKEIROZ SA EX CIQUINE CIA PETROQUIMICA,CIQUINEPE64Q,,False,BRCQUEACNOR7
42486,CQUE,ELEKEIROZ SA EX CIQUINE CIA PETROQUIMICA,CIQUINEPE64Q,,False,BRCQUEACNPA0
42486,CQUE,ELEKEIROZ SA EX CIQUINE CIA PETROQUIMICA,CIQUINEPE64Q,,False,BRCQUEACNPB8
42486,CQUE,ELEKEIROZ SA EX CIQUINE CIA PETROQUIMICA,CIQUINEPE64Q,,False,BRCQUEACNPC6
42486,CQUE,ELEKEIROZ SA EX CIQUINE CIA PETROQUIMICA,CIQUINEPE64Q,,False,BRCQUEACNPD4
42486,CQUE,ELEKEIROZ SA EX CIQUINE CIA PETROQUIMICA,CIQUINEPE64Q,,False,BRCQUEACNPR4
42507,CRBM,CARAIBA METAIS SA,CARAIBAME65B,15224488000108.0,False,BRCRBMACNOR8
42507,CRBM,CARAIBA METAIS SA,CARAIBAME65B,15224488000108.0,False,BRCRBMACNPA1
42507,CRBM,CARAIBA METAIS SA,CARAIBAME65B,15224488000108.0,False,BRCRBMACNPC7
42532,FIEI,FICA EMPREENDIMENTOS IMOBILIARIOS S A,FICA,7820907000146.0,True,BRCRDEACNOR1
42556,CREM,CREMER SA,CREMER66O,82641325000118.0,True,BRCREMACNOR2
42556,CREM,CREMER SA,CREMER66O,82641325000118.0,True,BRCREMACNPR9
42562,CRFB,ATACADAO SA,ATACADAOS66U,75315333000109.0,True,BRCRFBACNOR2
42572,CRGT,CIA RIOGRANDENSE TELECOMUNICACOES CRT,CRT674,92794486000103.0,True,BRCRGTACNOR2
42572,CRGT,CIA RIOGRANDENSE TELECOMUNICACOES CRT,CRT674,92794486000103.0,True,BRCRGTACNPA5
42584,CRIV,FINANCEIRA ALFA SA CRED FINANC INVESTS EX CIA REAL INVEST CFI,ALFAFINAN67G,17167412000113.0,True,BRCRIVACNOR4
42584,CRIV,FINANCEIRA ALFA SA CRED FINANC INVESTS EX CIA REAL INVEST CFI,ALFAFINAN67G,17167412000113.0,True,BRCRIVACNPR1
42664,CRPG,TRONOX PIGMENTOS BRASIL SA,CRISTAL,15115504000124.0,True,BRCRPGACNOR0
42664,CRPG,TRONOX PIGMENTOS BRASIL SA,CRISTAL,15115504000124.0,True,BRCRPGACNPA3
42664,CRPG,TRONOX PIGMENTOS BRASIL SA,CRISTAL,15115504000124.0,True,BRCRPGACNPB1
42711,CRTP,CELULAR CRT PARTICIPACOES SA,CRTCELULA6AZ,3010016000173.0,False,BRCRTPACNOR3
42711,CRTP,CELULAR CRT PARTICIPACOES SA,CRTCELULA6AZ,3010016000173.0,False,BRCRTPACNPA6
42720,CRUZ,SOUZA CRUZ SA,SOUZACRUZ6B8,33009911000139.0,True,BRCRUZACNOR0
42760,CSAB,CIA SEGUROS ALIANCA BAHIA,SEGALBAHI6CC,15144017000190.0,True,BRCSABACNOR1
42760,CSAB,CIA SEGUROS ALIANCA BAHIA,SEGALBAHI6CC,15144017000190.0,True,BRCSABACNPR8
42766,CSAN,COSAN SA,COSAN6CI,50746577000115.0,True,BRCSANACNOR6
43411,CSED,CRUZEIRO DO SUL EDUCACIONAL S A,CRUZEIRO EDU,62984091000102.0,True,BRCSEDACNOR9
42886,CSMB,CIA SEGUROS MINAS BRASIL,SEGMINBRA6FU,17197385000121.0,True,BRCSMBACNOR6
42888,CSMG,CIA SANEAMENTO MINAS GERAIS COPASA MG,COPASA6FW,17281106000103.0,True,BRCSMGACNOR5
42898,CSNA,CIA SIDERURGICA NACIONAL,SIDNACION6G6,33042730000104.0,True,BRCSNAACNOR6
42916,CSPC,CIA SIDERURGICA PAULISTA COSIPA,COSIPA6GO,2790893000141.0,True,BRCSPCACNOR7
42916,CSPC,CIA SIDERURGICA PAULISTA COSIPA,COSIPA6GO,2790893000141.0,True,BRCSPCACNPR4
42921,CSPP,CIA SANTISTA PAPEL,SANTISTAP6GT,61360434000197.0,True,BRCSPPACNOR9
42929,CSRN,CIA ENERGETICA RIO GRANDE NORTE COSERN,COSERN6H1,8324196000181.0,True,BRCSRNACNOR0
42929,CSRN,CIA ENERGETICA RIO GRANDE NORTE COSERN,COSERN6H1,8324196000181.0,True,BRCSRNACNPA3
42929,CSRN,CIA ENERGETICA RIO GRANDE NORTE COSERN,COSERN6H1,8324196000181.0,True,BRCSRNACNPB1
42957,CSTB,CIA SIDERURGICA TUBARAO,SIDTUBARA6HT,27251974000102.0,True,BRCSTBACNOR1
42957,CSTB,CIA SIDERURGICA TUBARAO,SIDTUBARA6HT,27251974000102.0,True,BRCSTBACNPR8
40778,CSUD,CSU CARDSYSTEM SA,CSU DIGITAL,1896779000138.0,True,BRCSUDACNOR5
42993,CTAN,CIA AMAZONIA TEXTIL ANIAGEM CATA,CATA6IT,4896759000155.0,True,BRCTANACNPD1
42994,CTAP,CENTENNIAL ASSET PARTICIPACOES AMAPA SA,CENTAMAPA6IU,8835366000192.0,False,BRCTAPACNOR9
42996,CTAX,CONTAX PARTICIPACOES SA,CONTAX6IW,9601322000160.0,False,BRCTAXACNOR3
42996,CTAX,CONTAX PARTICIPACOES SA,CONTAX6IW,9601322000160.0,False,BRCTAXACNPR0
43016,CTCO,OGX PETROLEO GAS PARTICIPACOES SA,OGXPETROL6JG,,False,BRCTCOACNOR8
43055,CTIP,CETIP SA MERCADOS ORGANIZADOS,CETIP6KJ,9358105000191.0,False,BRCTIPACNOR2
43059,CTKA,KARSTEN SA EX CIA TEXTIL KARSTEN,KARSTEN6KN,82640558000104.0,True,BRCTKAACNOR0
43059,CTKA,KARSTEN SA EX CIA TEXTIL KARSTEN,KARSTEN6KN,82640558000104.0,True,BRCTKAACNPR7
43081,CTMI,CENTENNIAL ASSET PARTICIPACOES MINAS RIO SA,CENTMINRI6L9,7949970000187.0,True,BRCTMIACNOR9
43093,CTNM,CIA TECIDOS NORTE MINAS COTEMINAS,COTEMINAS6LL,22677520000176.0,True,BRCTNMACNOR9
43093,CTNM,CIA TECIDOS NORTE MINAS COTEMINAS,COTEMINAS6LL,22677520000176.0,True,BRCTNMACNPR6
43109,CTPC,MARAMBAIA ENERGIA RENOVAVEL SA,MARAMBAIA6M1,51468056000106.0,True,BRCTPCACNOR5
43109,CTPC,MARAMBAIA ENERGIA RENOVAVEL SA,MARAMBAIA6M1,51468056000106.0,True,BRCTPCACNPR2
43145,CTSA,CIA TECIDOS SANTANENSE,SANTANENS6N1,21255567000189.0,True,BRCTSAACNOR3
43145,CTSA,CIA TECIDOS SANTANENSE,SANTANENS6N1,21255567000189.0,True,BRCTSAACNPD0
43145,CTSA,CIA TECIDOS SANTANENSE,SANTANENS6N1,21255567000189.0,True,BRCTSAACNPR0
43168,CTWR,BLUE TREE HOTELS RESORTS BRASIL SA EX CAESAR TOWERS,BLUETREE6NO,66542002000110.0,True,BRCTWRACNOR9
94601,CURY,CURY CONSTRUTORA E INCORPORADORA LTDA,CURY,8797760000183.0,True,BRCURYACNOR3
43209,CVCB,CVC BRASIL OPERADORA AGENCIA VIAGENS S A,CVCBRASIL6OT,10760260000119.0,True,BRCVCBACNOR1
95670,CXSE,CAIXA SEGURIDADE PARTICIPACOES S A,CAIXA SEGURI,22543331000100.0,True,BRCXSEACNOR7
43409,CYRE,CYRELA BRAZIL REALTY SA EMPREENDIMENTOS PARTICIPACOES,CYRELAREA6UD,73178600000118.0,True,BRCYREACNOR7
43409,CYRE,CYRELA BRAZIL REALTY SA EMPREENDIMENTOS PARTICIPACOES,CYRELAREA6UD,73178600000118.0,True,BRCYREACNPR4
43418,CZRS,BCO CRUZEIRO SUL SA,CRUZEIROS6UM,62136254000199.0,True,BRCZRSACNPR1
43464,DASA,DIAGNOSTICOS AMERICA SA,DASA6VW,61486650000183.0,True,BRDASAACNOR1
43470,DATA,DATAMEC SA SISTEMAS PROCESSAMENTO DADOS,DATAMEC6W2,33387382000107.0,True,BRDATAACNPR6
43483,DAYC,BCO DAYCOVAL SA,DAYCOVAL6WF,62232889000190.0,True,BRDAYCACNPR2
101183,DESK,DESKTOP S A,DESKTOP,8170849000115.0,True,BRDESKACNOR2
48960,DEXP,DEXXOS PARTICIPACOES SA,DEXXOS PAR,2193750000152.0,True,BRDEXPACNOR1
48960,DEXP,DEXXOS PARTICIPACOES SA,DEXXOS PAR,2193750000152.0,True,BRDEXPACNPR8
43626,DFVA,DF VASCONCELLOS SA OPTICA MECANICA ALTA PRECISAO,DFVASCONC70E,61482725000158.0,True,BRDFVAACNOR4
43626,DFVA,DF VASCONCELLOS SA OPTICA MECANICA ALTA PRECISAO,DFVASCONC70E,61482725000158.0,True,BRDFVAACNPR1
43648,DHBI,DHB IND COM SA,DHB710,92825900000196.0,True,BRDHBIACNOR5
43648,DHBI,DHB IND COM SA,DHB710,92825900000196.0,True,BRDHBIACNPR2
43750,DIRR,DIRECIONAL ENGENHARIA SA,DIRECIONA73U,16614075000100.0,True,BRDIRRACNOR0
43783,DJON,DIJON SA,DIJON74R,40173064000109.0,True,BRDJONACNPR1
47034,DMFN,DM FINANCEIRA S A CREDITO FINANCIAMENTO E INVESTIMENTO,DMFINANCN2,91669747000192.0,True,BRDMFNACNOR6
43878,DMMO,DOMMO ENERGIA S A,DOMMOENER77E,8926302000105.0,True,BRDMMOACNOR0
93261,DMVF,D1000 VAREJO FARMA PARTICIPACOES S A,D1000,12108897000150.0,True,BRDMVFACNOR9
43959,DOCA,DOCAS INVESTS SA EX DOCAS SA,DOCAS79N,33433665000148.0,True,BRDOCAACNOR6
43959,DOCA,DOCAS INVESTS SA EX DOCAS SA,DOCAS79N,33433665000148.0,True,BRDOCAACNPR3
43966,DOHL,DOHLER SA,DOHLER79U,84683408000103.0,True,BRDOHLACNOR2
43966,DOHL,DOHLER SA,DOHLER79U,84683408000103.0,True,BRDOHLACNPR9
43978,DOMO,DOMUS POPULI PARTICIPACOES SA,DOMUSPOPU7A6,11858621000127.0,True,BRDOMOACNOR6
43988,DOTZ,DOTZ S A,DOTZ SA,18174270000184.0,True,BRDOTZACNOR7
44018,DPPI,DISTRIBUIDORA PRODUTOS PETROLEO IPIRANGA SA,IPIRANGAD7BA,92689256000176.0,True,BRDPPIACNOR8
44018,DPPI,DISTRIBUIDORA PRODUTOS PETROLEO IPIRANGA SA,IPIRANGAD7BA,92689256000176.0,True,BRDPPIACNPR5
44064,DROG,DROGASIL SA,DROGASIL7CK,61585865000151.0,False,BRDROGACNOR1
44104,DSUL,DATASUL SA,DATASUL7DO,3114361000157.0,True,BRDSULACNOR6
44116,DTCY,DTCOM DIRECT TO COMPANY SA EX DTC DIRECT TO COMPANY SA,DTCOMDIRE7E0,3303999000136.0,True,BRDTCYACNOR5
44118,DXCO,DEXCO SA,DEXCO,97837181000147.0,True,BRDTEXACNOR3
44184,DUQE,METALURGICA DUQUE SA,METDUQUE7FW,84683762000120.0,True,BRDUQEACNOR5
44184,DUQE,METALURGICA DUQUE SA,METDUQUE7FW,84683762000120.0,True,BRDUQEACNPR2
44186,DURA,DURATEX SA,DURATEX7FY,61194080000158.0,False,BRDURAACNOR1
44186,DURA,DURATEX SA,DURATEX7FY,61194080000158.0,False,BRDURAACNPR8
44118,DXCO,DEXCO SA,DEXCO,97837181000147.0,True,BRDXCOACNOR8
44249,DXTG,DIXIE TOGA SA,DIXIETOGA7HP,60394723000144.0,True,BRDXTGACNPR5
44312,EALT,ELECTRO ACO ALTONA SA,ACOALTONA7JG,82643537000134.0,True,BREALTACNOR4
44312,EALT,ELECTRO ACO ALTONA SA,ACOALTONA7JG,82643537000134.0,True,BREALTACNPR1
44335,EBCO,EMPRESA BRASILEIRA COMPRESSORES SA EMBRACO,EMBRACO7K3,84720630000120.0,False,BREBCOACNOR2
44335,EBCO,EMPRESA BRASILEIRA COMPRESSORES SA EMBRACO,EMBRACO7K3,84720630000120.0,False,BREBCOACNPR9
44337,EBEN,EDP SAO PAULO DISTRIBUIDORA ENERGIA S A,EBE7K5,2302100000106.0,True,BREBENACNOR0
44337,EBEN,EDP SAO PAULO DISTRIBUIDORA ENERGIA S A,EBE7K5,2302100000106.0,True,BREBENACNPR7
44338,EBER,MUNDIAL SA,EBERLE7K6,,False,BREBERACNOR1
44338,EBER,MUNDIAL SA,EBERLE7K6,,False,BREBERACNPR8
44359,EBTP,EMBRATEL PARTICIPACOES SA,EMBRATELP7KR,2558124000112.0,True,BREBTPACNOR3
44359,EBTP,EMBRATEL PARTICIPACOES SA,EMBRATELP7KR,2558124000112.0,True,BREBTPACNPR0
44376,ECIS,ECISA ENGENHARIA COM IND SA,ECISA7L8,33261561000101.0,True,BRECISACNOR8
44376,ECIS,ECISA ENGENHARIA COM IND SA,ECISA7L8,33261561000101.0,True,BRECISACNPR5
